"","AKT","AMP_ATP","AMPK","APC","BAD","Bak","BAX","BCL2","Bcl_XL","beta_catenin","Caspase8","Caspase9","Cdc20","Cdh1","CHK1_2","COX412","CyclinA","E_cadherin","eEF2","ERK1_2","FOXO","GLUT1","GSH","GSK_3","HIF1","JNK","LDHA","MAX","Mdm2","Miz_1","mTOR","MXI1","MYC","NF1","NF_kB","p14ARF","p15","p21","p53","p70S6kab","p90RSK","PDK1","PHDs","PI3K","PKC","PTEN","Rheb","ROS","Slug","Snail","TAK1","TERT","TGFbeta","TNFalpha","TSC1_2","UbcH10","VHL","WNT","Rb","p27","CyclinB","CyclinD","CyclinE","Dsh","E2F","GLI","Raf","RAGS","Ras","RTK","Smad2_3_Smad4","TCF","VEGF"
"MB-0062",0.336640688726555,0.317143660853348,0.796982748691856,0.379330459297928,0.901542253982639,0.89239479336942,0.46509426396854,0.272244880774385,0.0519217365743542,0.444337620064485,0.664170944396275,0.338908758829162,0.480564718888467,0.363122552417466,0.964027788458746,0.0458190914263108,0.954104467049116,0.527619210549795,0.466403927502089,0.937104625341735,0.174834361098002,0.363277006666091,0.335159489780524,0.941909876752567,0.83154707771511,0.405938872630007,0.737602540577282,0.930299303836713,0.129030862875427,0.0232179574311066,0.204355408291787,0.813801131446432,0.69822831591707,0.0740512489999132,0.443283593073247,0.999996526210774,0.721561795541395,0.157654966712668,0.109478783792948,0.420219488299341,0.100476497756648,0.884024340363384,0.0213447868440574,0.993233849957687,0.973784147981607,0.280726094731542,0.948744675073625,0.331162543745427,0.348079244898356,0.660924537455107,0.922231339311356,0.722808738659457,0.461473903152655,0.379735463167736,0.0801692063851751,0.761459603548933,0.244705644898042,0.376271563928867,0.421927671178792,0.978527467813291,0.744899761913456,0.354222276435983,0.935079330144633,0.280867617429498,0.736206518474884,0.155769479699467,0.306545410503335,0.568302585067227,0.75371594875804,0.447326486581755,0.461736626983415,0.33135834941777,0.31912567643683
"MB-0064",0.335841963887612,0.985603197041693,0.549426796008907,0.743203035423153,0.720127745808387,0.398126417644731,0.3992075894164,0.716179272315843,0.228146497458685,0.475462648449136,0.391683277697923,0.376695651752534,0.241857681235527,0.121950436426044,0.802036422239075,0.385127131530347,0.579372474834764,0.137493437577367,0.691978487845233,0.322972118662976,0.151426173195719,0.100944893714971,0.370988645401252,0.822829097955198,0.403168958081929,0.419714901397185,0.728001185578496,0.77147364886468,0.286951968901878,0.0469372248021796,0.0948930462130424,0.449305483080036,0.449172531211565,0.477829894589292,0.228212646478691,0.754599947330668,0.316819192480013,0.476500360012596,0.668369550159851,0.792761518670247,0.2233130109559,0.911600488761982,0.064035055725789,0.844993538964631,0.30728784087778,0.89873271462564,0.66735816020021,0.33859391132242,0.330913036240366,0.404776862492818,0.682394945850293,0.507651715158976,0.542148206165478,0.0334452798527076,0.0834716552677969,0.465372075220576,0.265352577355143,0.0855972634127354,0.702574497827549,0.5483217223307,0.579841119794395,0.224278074822595,0.434939098000772,0.225055226509276,0.539732401270062,0.139407355408773,0.144897042730928,0.497805851703353,0.416909132547289,0.500756042933186,0.788788799380541,0.138206337052354,0.17502433104932
"MB-0066",0.704327817059775,0.824283695697176,0.250722788484739,0.47322857987503,0.895975791147561,0.841670458907952,0.36389414266309,0.533083717783509,0.835472179338354,0.815890333925615,0.931677857355571,0.278527522704302,0.597869640572844,0.270916841197831,0.601728132858246,0.769458789832376,0.519978941047702,0.857603383807301,0.0939894604656615,0.413437185418134,0.272774190317066,0.58995406358359,0.813730208699335,0.700179794480087,0.809219565503785,0.305552892984666,0.232641196278906,0.619189782100282,0.607622590993313,0.128858719380084,0.202854651520086,0.246136701626643,0.270237817054541,0.312909510051604,0.324350443289676,0.50483945240853,0.166172023670648,0.273141323518727,0.192042191388419,0.411799858714399,0.529858655100571,0.335697797159111,0.665138211705595,0.513219312096965,0.363715596435783,0.352946458044848,0.641699953948308,0.524284819270877,0.436165648591188,0.452261624329542,0.180387130895694,0.346824285948473,0.199317161436626,0.325188671961527,0.398308053018782,0.618059391551518,0.782165878800078,0.23237730343605,0.582851196996689,0.853611452074725,0.679128406603341,0.565892675680304,0.453708164052834,0.282890697652857,0.529259262361285,0.379168161418235,0.626219596321533,0.274537053478966,0.489269741589681,0.404152091335273,0.5357070570202,0.485597860316595,0.395067876252248
"MB-0068",0.411293972643133,0.662099691752357,0.766824723094441,0.501810769894252,0.917935068967454,0.467783339094521,0.349693079861507,0.623989334026332,0.460406666097949,0.61170543321722,0.471203547501336,0.440634344194765,0.197479628079553,0.311859963185434,0.387421103071776,0.536898331370995,0.543891516476537,0.316322478112944,0.171237097643741,0.576485794231593,0.457726714215384,0.376506861838695,0.457220999934385,0.798857629341829,0.396866822651886,0.301644634391637,0.663823286183694,0.853877330433362,0.0955645634316129,0.388765897321468,0.192639052997865,0.864413021287245,0.2733725862594,0.331665032655071,0.550777083219469,0.710995764651118,0.885904242167489,0.336320451670318,0.575782532362903,0.303093009669866,0.2225250968033,0.572332690830614,0.260701352670352,0.981445134130396,0.619399543075818,0.91949871989902,0.477766743732364,0.5145072306826,0.702723294504458,0.69438331676691,0.522931785984524,0.570473986314886,0.472171542526079,0.0492059615808217,0.0506646458120544,0.373188530698253,0.715799142580273,0.723669249260646,0.766304359456805,0.97289096676233,0.518094266387364,0.35941377842897,0.36483816360857,0.137894850351684,0.424904115679069,0.266205020503494,0.328336994321931,0.573963565735182,0.602966487049136,0.410090338646326,0.493955134178113,0.372271069876512,0.181092536817609
"MB-0079",0.314830196835777,0.324117117068152,0.872662282191324,0.855227761963552,0.621573992976075,0.809700824995722,0.60076959130094,0.161253660817519,0.244337323409426,0.499865903755826,0.671777352407173,0.40143604042691,0.644535513503705,0.397415331784877,0.891183742937876,0.253609392435359,0.835138213047328,0.394928207640619,0.123336394391304,0.91559191976834,0.224056834763092,0.24427025454643,0.820801397042016,0.957235938473576,0.775951142025656,0.706988564483808,0.804366208806791,0.999262137543635,0.51201985862239,0.424510278973038,0.159174280273652,0.523353706003463,0.465989986099276,0.104326494991404,0.0875107760808805,0.226313197449678,0.588804041805464,0.370423443221008,0.799100263780684,0.304355163151199,0.184237241474328,0.0898251546583184,0.0802316330790765,0.98278648448253,0.643690460133828,0.389187333080184,0.915395283069068,0.768511049693125,0.606458998880565,0.550366079989252,0.727306241093338,0.73066614268043,0.75590809450019,0.143609004226865,0.0664992957604893,0.674305397029997,0.816857504362146,0.283217577856573,0.750696664105713,0.961332680793168,0.636708437924699,0.202935621968001,0.751485494568709,0.324597200037182,0.551948221476061,0.349161050227792,0.315115673623942,0.553314407689111,0.274931913445241,0.399449880015676,0.467055096657083,0.30227535613595,0.278804157569882
"MB-0081",0.124856018475277,0.408274506265976,0.837029164458131,0.213118093962812,0.633006333485427,0.863895989519932,0.465729270901877,0.413335891529713,0.115910565985947,0.442978259757383,0.865878041298017,0.567307117324572,0.146207031404227,0.105670488363619,0.746424051990023,0.417470238662126,0.549575525954791,0.127868665101996,0.199445659093616,0.930553669370398,0.604111871666166,0.100475872597962,0.151843026262898,0.48154517727505,0.94318823994878,0.382949835699829,0.653302053341494,0.921396356336568,0.108664068018354,0.184318201148313,0.094318744999195,0.502578916083561,0.278058851540756,0.175073697051236,0.237115983274375,0.788400759138906,0.499437884854855,0.735108655903117,0.60156732670564,0.745671006114004,0.148717421292834,0.580053908471194,0.0613152548003646,0.997600507157671,0.831072855338446,0.847607010260183,0.63167802452269,0.319590421818659,0.658629059094248,0.818588368976371,0.914152439193456,0.787146120731742,0.663564710786231,0.0448487421978246,0.0281786528623732,0.254824028214884,0.288246820142066,0.32252473874492,0.835896299227646,0.982100604198943,0.510921278950514,0.352053319572176,0.498146985768169,0.0651975258152848,0.506145268093705,0.427562101022778,0.217193387711048,0.499104368381556,0.569444880994226,0.465962834485184,0.532069282529193,0.341694869127024,0.298409704214679
"MB-0083",0.347663274903553,0.638058592107315,0.694637994177777,0.586831915989284,0.538734033229637,0.647481144913758,0.583311183307475,0.380964304599926,0.398303243122209,0.475754118692497,0.752709762861187,0.432902928225762,0.183528265311093,0.249148864233153,0.517731623281768,0.253609392435359,0.524205817815469,0.370692841454369,0.116950224988164,0.306914861587319,0.326832701009567,0.109675150356717,0.520929853595809,0.586300365388558,0.659410746433796,0.834728134033563,0.76148547428283,0.959906259617294,0.497037361662194,0.0788482245170228,0.0530991328804395,0.742565110920563,0.327588280920421,0.194035016705045,0.178287796026699,0.74025742626458,0.521762582944809,0.372537511814878,0.595540456809692,0.723596600290001,0.0998383855209045,0.563404845064823,0.0879349695281574,0.985912927854615,0.553533758163808,0.586427530361161,0.491716683405737,0.232130106531394,0.70289377435472,0.181951789109929,0.677680603740056,0.817774015365118,0.731173707664075,0.136649895033956,0.143841917533292,0.455371976576178,0.480666862610587,0.173867881171577,0.87973281596883,0.980088925549553,0.581331262548587,0.361301689201585,0.553533049162567,0.118822213533927,0.479775658809266,0.526760080386687,0.225226001611184,0.261116920691004,0.528914106197575,0.460493162040756,0.606079621333013,0.230056608412766,0.327658223011289
"MB-0093",0.279549423373676,0.628511864381901,0.692483121638781,0.470744514840206,0.767290341588536,0.845335286962635,0.55260831480787,0.46511236036118,0.219688921526403,0.464330935816374,0.710493769947066,0.287057178693119,0.205753207968776,0.238283013583319,0.661508274930246,0.365859814331462,0.575246796055468,0.459169863321201,0.148258256440551,0.89358892500607,0.411832242946866,0.118943714282197,0.201612973304916,0.82681363069313,0.793633370388949,0.52191626513673,0.592280611865205,0.902905968231829,0.568857066339643,0.133763786854046,0.23454736842207,0.485478442241649,0.279364549935302,0.393091723266129,0.802158236743594,0.90293560528204,0.848796240887838,0.507517913853313,0.457039421984257,0.660383212313063,0.355552547003685,0.395559040279578,0.285968423250569,0.992861821031649,0.720852494258126,0.711983573216974,0.417774225367409,0.40052663427107,0.748939147148786,0.53829546839935,0.696456669699409,0.717697897914423,0.740703736096237,0.0413872834871132,0.0852005502116465,0.312731650070161,0.176407703956009,0.382802108531424,0.950233728733917,0.958482912914353,0.458950758431388,0.305583918977684,0.477607544290912,0.169907987922433,0.442717735550785,0.511980165617882,0.203153585052311,0.588296150360358,0.57098188496881,0.388350959339187,0.494533818560841,0.313742604541508,0.296357934927874
"MB-0095",0.588520538347864,0.904053656224716,0.239058453757363,0.577028727128289,0.803536487050063,0.23992636130899,0.682453346094489,0.512402960080097,0.298271384339814,0.584657428736907,0.536282991009446,0.672878114282152,0.644951968573592,0.331576050760753,0.660829592902399,0.628425231231848,0.427634470579958,0.562987100526923,0.610583020801058,0.604594942254529,0.0643376853704215,0.235686350881534,0.55507482413321,0.871830943820504,0.432734248928604,0.209117988258618,0.151637477474991,0.719446056440872,0.820816013500828,0.549494044241843,0.351577048637585,0.317276544699875,0.544439932217192,0.508016858805114,0.710529460726234,0.572165582079916,0.171391252229977,0.462671152315054,0.422496527675951,0.320078641740029,0.770295875019118,0.522133526370872,0.870427026291206,0.372177058091507,0.341349651851917,0.246410597295113,0.872552671481625,0.657446576001635,0.193655696788683,0.229007760323839,0.248781858306295,0.570996226611966,0.445452911408745,0.0849197681314101,0.543060306929849,0.491702592295933,0.802852642163402,0.557238581359848,0.68352036245986,0.139099378120152,0.469230665864054,0.425376535520481,0.480626365939111,0.442999053191106,0.463201433958418,0.239653040126116,0.577503136031691,0.881282688717181,0.360222241305873,0.490002348320785,0.481904761538141,0.247910698590617,0.552890552771556
"MB-0097",0.560178203711196,0.926893275370978,0.65196019002005,0.342254709897548,0.578166572163385,0.791431536977027,0.914664573555402,0.641247795761958,0.67475851522023,0.633976062614875,0.685980055838684,0.840175433007644,0.228444971200765,0.325216958831355,0.480118161219341,0.161469207724069,0.233729350876139,0.974601765005036,0.114916054161284,0.322773869729985,0.441263634146652,0.37495477570731,0.684602673281854,0.580748244768829,0.44549956637872,0.515420356262982,0.155582227435957,0.828758419476176,0.957737294858112,0.298298093550737,0.197512585726439,0.357165665182215,0.558094779041387,0.394265052070554,0.467335265854793,0.649127580401107,0.381980515080113,0.380160240144826,0.668474090166739,0.877787877725322,0.277939944337442,0.390343878439307,0.970013548418803,0.412961170429821,0.252706181123647,0.453702185724848,0.606957326970574,0.747754564284653,0.36491106089387,0.167332539738052,0.446660257246632,0.400896506192435,0.214378846392937,0.0711475165400078,0.870137141295443,0.30208147188067,0.798408686389292,0.680077320138534,0.698664614558836,0.0967045674327656,0.328421254212881,0.370418897521228,0.311381596482948,0.542447397364093,0.391997856645739,0.416676627813079,0.629010685376533,0.591960852506182,0.540400481916482,0.478507412513692,0.448580582454655,0.323067282685579,0.370915555372221
"MB-0100",0.451524977592374,0.688699729789673,0.429617070092301,0.17431129752284,0.196578316980699,0.543929664044537,0.695039197846374,0.44760500618008,0.51513680700506,0.860416964072411,0.476873393948483,0.359805805521049,0.803389777627178,0.334030871104363,0.923539368957761,0.494093435758371,0.917450464075342,0.757191975947242,0.16771413317303,0.856992040282175,0.383282157245456,0.764290230898539,0.201743564826148,0.299373853906146,0.781005438636556,0.532806501864645,0.82471385542554,0.476565197668622,0.309697969135213,0.454112240943739,0.515464235605283,0.454192780970749,0.722210049944407,0.349900836760118,0.765305762774106,0.902569423284007,0.386531600161177,0.914330671161471,0.924779138566397,0.353227658598265,0.774736242248895,0.492056317625366,0.397313220772106,0.71100496782102,0.88101267377411,0.320625996869259,0.923022859936596,0.413372244056927,0.54178707021792,0.148339232165473,0.864209936808807,0.147906175022443,0.18216279314251,0.434178006099931,0.211335812515845,0.808327926489906,0.770727641118371,0.758622656707676,0.0943138570045592,0.501545319598774,0.566212388171024,0.398861089624409,0.946549141579219,0.662103099104853,0.658028699123675,0.465849997999068,0.510787090414317,0.503769766840898,0.28852373016725,0.448099292039747,0.689509201593493,0.784913572615975,0.473455681221382
"MB-0101",0.598559412787888,0.279431808749758,0.403215198277469,0.722130940847457,0.814027168165239,0.619427694771615,0.631837918002209,0.366941489864193,0.200151151050517,0.491626121223764,0.871823795333345,0.9066904423011,0.507917309087275,0.751315773925456,0.264879529935046,0.676810429368971,0.455020523878204,0.0396455112133733,0.432571189941664,0.776803545423146,0.738840674453635,0.427872867894058,0.369639401283118,0.374611359888847,0.236394830818832,0.119551187970953,0.16597492443583,0.79740921390935,0.293512338259392,0.518474996353639,0.382355610576512,0.302900603380026,0.601335913865052,0.15900982518493,0.671879068085611,0.371919715729417,0.277224433875023,0.339001275865133,0.423638824254917,0.35544408291995,0.80560647405535,0.165902115730153,0.821262638885933,0.262750573850281,0.554677203956676,0.449730652327235,0.19639032170402,0.426481592854385,0.40161093627383,0.65853064031585,0.249325162440013,0.42469444932991,0.353067335751229,0.376273676066339,0.680519833336254,0.338332246896847,0.832670041097699,0.614305720902933,0.572081013920115,0.499307903327569,0.342410150880435,0.525110599314074,0.322372586237412,0.305448577676227,0.43514793959576,0.258919047765499,0.379027484237879,0.45746858970675,0.541858553332851,0.500368379208495,0.486939500437032,0.519881678825434,0.435449784294044
"MB-0102",0.955315291467091,0.408157912224981,0.374536934479496,0.595987439075478,0.527726510497112,0.344841730314444,0.563121503553526,0.372001697071466,0.543583900556858,0.490104100864843,0.765926380331074,0.448950286498923,0.584997075787861,0.53912776871468,0.82782504869814,0.295983917955917,0.500185591895687,0.377997614963091,0.375674443719703,0.559970585815305,0.659836562875608,0.376338985901237,0.587057353453941,0.473811836440773,0.915400614095984,0.621039417352987,0.841329499906103,0.672676351467257,0.333404960420052,0.345294619811691,0.569683863068921,0.246094405728739,0.478207214446359,0.314538425358725,0.667942671854102,0.77527153733739,0.713234999684348,0.31712800781649,0.667212732690243,0.225663133784485,0.408614295992667,0.542739433216323,0.48420606628648,0.528580005605074,0.449737747346254,0.672777769782882,0.462722156945604,0.410903684727545,0.720996988381762,0.408336471297841,0.437971216835331,0.575605484978816,0.75639741354942,0.48697093395824,0.244656042050324,0.599299583744656,0.310174181044071,0.247495500634716,0.370317602404,0.502352855745046,0.593922036051458,0.438303224201663,0.645613318700723,0.2821214799491,0.473194298630101,0.32870054905569,0.34977581365541,0.18842402755246,0.605871941456356,0.488275721700369,0.469929000172839,0.546051533157631,0.312066509266247
"MB-0106",0.392581524690486,0.341048602362522,0.489735992887327,0.708143555478658,0.521103552319399,0.727489260104567,0.346566830724008,0.654772108738468,0.497342737897292,0.627909344153983,0.443489379716408,0.568596970582604,0.212852478460109,0.411391497583506,0.258920855015749,0.318418074867281,0.125320540051306,0.293360116633084,0.613247126579669,0.233805601861229,0.833034916043097,0.585997750102408,0.267712485391376,0.432480141524716,0.689937720501608,0.214543419648268,0.402207429515371,0.619729902538722,0.551974089376562,0.378772327091685,0.490660147030481,0.594918107483126,0.68668298251857,0.549893406271627,0.492496114600314,0.456395670222623,0.558750275602767,0.543111497778847,0.49479245831419,0.385611737066973,0.573620651714905,0.227858980541429,0.356723360603044,0.526887448978715,0.709552854172352,0.317041322294462,0.499542614710064,0.311387414873579,0.420892372257417,0.395614447281864,0.333267393795725,0.400299044659193,0.58249393084559,0.351613156732962,0.674096857604205,0.0930197975297052,0.638670964240682,0.21279201076233,0.489021179002451,0.769317039030422,0.459006887169319,0.464688027245794,0.257231267658584,0.599518621958197,0.32171719913506,0.621828753179516,0.754375420948226,0.340879376562425,0.343949037444839,0.541365011076013,0.698759160112824,0.658260068554569,0.469230109413613
