"","AKT","AMPK","BAD","Bak","BAX","BCL2","Bcl_XL","beta_catenin","Caspase8","Caspase9","CHK1_2","E_cadherin","eEF2","eEF2K","ERK1_2","GSK_3","JNK","mTOR","MYC","NF_kB","p14ARF","p21","p53","p70S6kab","p90RSK","PDK1","PI3K","PKC","PTEN","Snail","TSC1_2","Rb","p27","CyclinB","CyclinD","CyclinE","Dsh","Raf","Ras","RTK","Smad2_3_Smad4"
"TCGA-E9-A22B-01",0.174667702223416,0.347717601549813,0.0788738199528407,0.617088441334122,0.378627325723228,0.76403290797073,0.589436062833572,0.676301966127701,0.261140110338102,NA,0.343541542117483,0.714237811219043,0.678858654069118,0.487562611512715,0.1644533985544,0.159785914695875,0.196101473320091,0.515394167524186,0.633168967313188,0.219553072935391,0.303988563821707,0.343827156842581,0.614216083688036,0.865184037851474,0.10723853912596,0.530581386582475,0.782616973432897,0.323801167157711,0.422840409826441,0.609533201938243,0.258653198005641,0.224916806140167,0.453032801076509,0.743887897816457,0.343305441762381,0.648740264253992,0.737244911492758,0.534252045249312,0.534939656105979,0.654199790924765,0.651853199757753
"TCGA-E9-A22D-01",0.542338173539127,0.824751155728769,0.210940403515495,0.61572428909024,0.804541607654684,0.667544407195842,0.642517686281744,0.665772616818326,0.33950072381094,NA,0.504325487592103,0.553250571280555,0.577942117632704,0.692381452910605,0.359863777391771,0.207634959801376,0.285590922442008,0.502331428200254,0.323144592494504,0.481475551281793,0.518484616788352,0.442303917466249,0.387644391058852,0.98797913993927,0.524072755596056,0.771639463311698,0.643332790519051,0.516069979001918,0.819769710872873,0.267357127076949,0.622411482801951,0.166474246926124,0.532676288114996,0.835206953754221,0.780333290252763,0.632574112437362,0.748448435451223,0.679225531995193,0.38448749348618,0.839620482403678,0.567254832692441
"TCGA-E9-A22E-01",0.355406004415383,0.325630527715893,0.236405234929804,0.69436256948292,0.449690660837503,0.327051448985916,0.320243408568976,0.547314901020809,0.479372384548106,NA,0.652117316761679,0.520513780641845,0.432057268601783,0.473234802517097,0.36990959899517,0.174598785158612,0.265578928473625,0.312034001360519,0.821974644694071,0.185677432758255,0.561043287524616,0.704800814189528,0.545614463335663,0.500205886408358,0.235136521566592,0.793901690727683,0.614497195119289,0.814973575335044,0.363567674581609,0.643177078167284,0.563555774924472,0.135355098904625,0.518176146269015,0.410048008891535,0.873158056049453,0.511905936260767,0.711105548270912,0.595904350261293,0.578664817039951,0.548463584468739,0.493787218189988
"TCGA-E9-A22G-01",0.660127686314439,0.605258792697993,0.591310525254904,0.769016113487241,0.174816027125191,0.694134159149954,0.497671835129977,0.48445522006604,0.0598897704180849,NA,0.747952564682572,0.3812062542013,0.828984052937207,0.209303970212686,0.105429226519032,0.639182633728356,0.338915684936751,0.413192422450844,0.467495912898516,0.250931743018334,0.796512652402181,0.643910902934672,0.51336506421108,0.653030522294733,0.816530743785157,0.069471936393827,0.567385352248836,0.131650609045352,0.0308366523658875,0.329100057950973,0.553810242706524,0.196452467123855,0.892977180792756,0.850338016449008,0.412571012058636,0.983104204505228,0.372380150983141,0.655221183527484,0.63096599869051,0.335645023218334,0.760446232342986
"TCGA-E9-A22H-01",0.881508542925524,0.432972567432427,0.344913936866616,0.440136537873304,0.470665492961029,0.508671815537576,0.354487976169239,0.591957921532479,0.390472144884415,NA,0.424993058571144,0.589535647483687,0.60087831392878,0.46378982230325,0.423407821234088,0.755731711235379,0.527185080357964,0.725940259365345,0.498633381309176,0.223779295487061,0.414149700305097,0.337563657198239,0.366779925991032,0.455912187143929,0.420149986532109,0.601696746483563,0.282525535352745,0.32278467127159,0.838217423833602,0.498125469792038,0.682490889848624,0.460203272883432,0.553390446250315,0.69460424596273,0.30121453523554,0.80800624103509,0.225927705129111,0.659587409267584,0.365975579322591,0.537204847787036,0.453724352264309
"TCGA-E9-A243-01",0.538802519355372,0.175849739596663,0.517589993915011,0.62823008673763,0.487046325606133,0.513368371206015,0.220845406220478,0.551675307288134,0.65709644173807,NA,0.838218356787915,0.534385237518992,0.629529665552748,0.22905881307836,0.707488382738196,0.377006321858161,0.583115759249281,0.249591964445827,0.141581789837161,0.424902514266904,0.822558871737742,0.316478979756298,0.887962127166246,0.599362080879272,0.21138301236752,0.270739704485429,0.801045247109447,0.584984085350514,0.822073667637377,0.803383807906429,0.185797228573219,0.360886946978396,0.696063122251153,0.744277483971172,0.25182919741567,0.723800429694847,0.354790385607108,0.60877069713865,0.453029629946719,0.251442310385192,0.550977223022992
"TCGA-E9-A244-01",0.606411819659241,0.453738025458965,0.549367233119501,0.517174051762175,0.306502408752531,0.324577110579884,0.502024494759276,0.696184669009279,0.404694274110454,NA,0.604932454297724,0.576483897987,0.651160871961393,0.482169232043311,0.758073405520792,0.465790918087435,0.411776481173922,0.435200986138669,0.885640710924965,0.239794040338718,0.702331489291245,0.448343220467654,0.933577133917716,0.524707709704738,0.273935581913708,0.20460760805635,0.767140012151799,0.699109794152246,0.331246503896146,0.678017976631612,0.469872146000303,0.867453679816764,0.300050782103018,0.725853646917692,0.834952277343791,0.465993343771717,0.881607330738486,0.42770357678254,0.260538027028501,0.582850294119808,0.379599895502349
"TCGA-E9-A245-01",0.728231843426298,0.549248648348993,0.352716215831444,0.915782686841352,0.948042714684431,0.838502674754602,0.585089804183892,0.517762007784315,0.949700444240406,NA,0.481233942833589,0.470024145422702,0.563470490742748,0.609311422317886,0.622764130211825,0.320456829410905,0.634008407079882,0.200863643012069,0.464684221722983,0.111644206905837,0.411297661935838,0.845799489924239,0.342884765478143,0.394576751462358,0.505825061387904,0.27178480066626,0.490121819788104,0.726712609271827,0.131038215640597,0.936154881123201,0.184129491933155,0.494431471859999,0.795036955464832,0.316079198535258,0.715090413584776,0.566052538603157,0.295259858461223,0.18393453487655,0.928828726726793,0.506162256808698,0.829664941062552
"TCGA-E9-A247-01",0.396417389395082,0.317210251988823,0.411877437517612,0.621490559472199,0.447337705295654,0.766307436470217,0.776432423045924,0.829068194515994,0.428328109671315,NA,0.741132823502111,0.816971954171328,0.378833019887912,0.737828415134519,0.716217898978786,0.803060815743674,0.714175978050174,0.803898364815846,0.576489553359236,0.274470237967335,0.471324255235172,0.52464737899836,0.46559705263795,0.700469783987377,0.197888611059932,0.920263863993137,0.580283356198434,0.294555926950934,0.161519923387048,0.344806531911976,0.742501119577229,0.53632499032359,0.639790982480068,0.540481965441889,0.970766873445134,0.785545164533838,0.698986773727812,0.665760397708113,0.298264585139381,0.793678912911162,0.720322920450985
"TCGA-E9-A248-01",0.833638223817783,0.403857276129138,0.592137596325771,0.319551626985207,0.141593294542256,0.155648408456169,0.825380557931186,0.641400619688817,0.615512596100643,NA,0.515105505601506,0.69390130337068,0.778857735996222,0.40107452345154,0.324422243401083,0.684641387073354,0.141335168572411,0.652553914017279,0.297975210477941,0.506944247815881,0.696575943812469,0.557595744234434,0.409266234817059,0.448145862806193,0.326133832006023,0.318160336621345,0.127431600798851,0.141700007639117,0.32316137329783,0.270978789999239,0.901703667386963,0.926729810456718,0.84657482461731,0.907427270481291,0.26657047213484,0.673836488587504,0.649903567339808,0.44196549608733,0.161600484464945,0.680099302247695,0.279576315256743
"TCGA-E9-A249-01",0.845732147332521,0.571021470963162,0.292110229028225,0.451657631866336,0.837510424689612,0.507410296912626,0.549123282005881,0.53250562157388,0.736168593758073,NA,0.365749837238768,0.399584869520705,0.658203143635297,0.822452196180656,0.604313704620781,0.389600055607421,0.88573002705029,0.56309547054836,0.637608460483751,0.172911820020601,0.599269264247857,0.756519655196297,0.700730656152476,0.78467981816881,0.37450079702304,0.717817478330265,0.219641802264708,0.201405854215832,0.789252701714879,0.51303368384232,0.511740208484057,0.58845332752555,0.57632034857176,0.610557881068258,0.742852018234696,0.454407525691867,0.715459391673103,0.384226063548205,0.254853331797699,0.642014440423345,0.270716108756405
"TCGA-E9-A24A-01",0.790059191609836,0.752926627423641,0.57106781975841,0.371970301912437,0.607674742493807,0.646205449630045,0.354024852681545,0.631744634546198,0.647213767462477,NA,0.165458337768246,0.656721474948552,0.593714776777218,0.949412471679723,0.728113892218689,0.668978354999236,0.264760018537006,0.856755963779516,0.399978057207857,0.272935586550144,0.295956724787613,0.457106933628622,0.332503350433398,0.614947215725842,0.870962215360315,0.817073176503168,0.548299466505154,0.542071690539693,0.926154453119837,0.274091439335347,0.677337589233823,0.834002453529595,0.72297422645525,0.395676705208073,0.801953486270252,0.273160584017363,0.687345497784867,0.478369388464165,0.233770140982279,0.614406210668344,0.524649593499709
"TCGA-E9-A295-01",0.366389240855277,0.324409236656276,0.787194851826861,0.660771672311069,0.672534794896416,0.518750641298872,0.693575371018542,0.806580052200137,0.471076186048187,NA,0.809265806136886,0.80947715544969,0.441342781633455,0.679058152266049,0.404514360829886,0.304968084834618,0.598976929112815,0.107376477276252,0.13359271809528,0.119143419559216,0.394689854662596,0.406272032369353,0.821908736249229,0.226885403892107,0.1730678108485,0.357225552728605,0.192765726838365,0.985439192427588,0.39527044059953,0.382212115671552,0.170763373951066,0.203890076085758,0.559225724463196,0.41629576722173,0.682101464762016,0.437587411513839,0.200157073760348,0.477848730346052,0.233549330269801,0.414477577925638,0.449454885295303
"TCGA-E9-A2JS-01",0.256790580632451,0.560766350883677,0.465819630618293,0.24676643283325,0.814536948478472,0.206351721720928,0.925387658673054,0.428983803507862,0.294680748576039,NA,0.405645256239034,0.290269298241429,0.982742923789442,0.390067354711127,0.751969980382892,0.463536060768931,0.480061806576956,0.698241478203538,0.672345520578867,0.203102372700606,0.318298045576129,0.84589926193028,0.249239685459232,0.914961630966424,0.104012915000762,0.654668505394634,0.179880603613498,0.606332297984888,0.379978233138534,0.352965539850795,0.273300011992629,0.653539798276613,0.410523861891095,0.471082325837989,0.983738646857005,0.540830158862756,0.395766955833983,0.545096425331446,0.0604479100926068,0.584228802856906,0.338020184376046
"TCGA-E9-A2JT-01",0.845519081731434,0.306729643617846,0.401439915076893,0.135350657339798,0.488223475031034,0.410882341333912,0.482321867366835,0.195071088224172,0.77069282921458,NA,0.3105876020667,0.233080845437291,0.286690104902008,0.502369791152458,0.812778415535174,0.312544270367026,0.295247416993933,0.411570747621609,0.827583602086218,0.151895658483008,0.206550070459932,0.625934096590035,0.703056751063044,0.928954882199378,0.825350492320899,0.346413023995474,0.628222682910648,0.729626036641266,0.411343580295522,0.236479978744983,0.321982723163504,0.249658369945394,0.840043317591745,0.292146394485767,0.746114356288438,0.267883817836537,0.204466709916201,0.44432406161448,0.295656627840508,0.24824577841883,0.13272246507645
"TCGA-E9-A3Q9-01",0.307265130357476,0.726219787480556,0.279416313712398,0.686940894507092,0.424677942809946,0.692123323220669,0.514066602573117,0.621659337288147,0.538233170430819,NA,0.581935412632886,0.714512039539464,0.285069474084723,0.891756678288066,0.311654316924089,0.129581211278317,0.470385158415698,0.54119464384464,0.480065003044711,0.422248345366037,0.306599615480903,0.30821670972906,0.619331296935497,0.224502118275001,0.896823445123993,0.524489256763639,0.326769858426031,0.632011895146181,0.637126310653108,0.66537853990474,0.394165670448562,0.411170767415811,0.320541911128873,0.185998935663392,0.624129947700567,0.444682753807027,0.321734193524514,0.578112275682661,0.64456789889351,0.543078287176117,0.670454131851226
"TCGA-E9-A3QA-01",0.55881534997188,0.527198647829338,0.280145024396952,0.179249563072085,0.507885468479393,0.507338207131206,0.16270603545611,0.415619366438485,0.720923999092077,NA,0.545713800650601,0.249874071149655,0.617443173687162,0.101618380795388,0.611941146551502,0.599395281437115,0.290750280129801,0.779631504571171,0.38484518500875,0.531165306904225,0.750837631411212,0.139783505442418,0.895925942721735,0.471430016783135,0.494893998279469,0.438185355254537,0.521063719485723,0.966349477072757,0.378794586388966,0.282564616755671,0.299843298422852,0.258143609330898,0.630795250006728,0.529384930678118,0.349945007667079,0.535527924070238,0.234951514269484,0.524824060859845,0.401606723076783,0.177520954622715,0.25931372088487
"TCGA-E9-A3X8-01",0.795422796140319,0.294706950351575,0.758088471862134,0.233634001997011,0.587682496842326,0.560968721721948,0.172748298493381,0.15837255016819,0.644722892688727,NA,0.446467201480386,0.0184498056566787,0.419662653603553,0.499822973679038,0.840650319737213,0.746527919387639,0.989361704257506,0.571913055815334,0.659260897409954,0.239406345661372,0.831864866014335,0.581190701387267,0.38458806200107,0.311858098866528,0.468592844791726,0.679860686831769,0.743740270537279,0.848874334606328,0.359150192270593,0.363128908976254,0.317816706966096,0.421852039995605,0.538002810645508,0.416893640105777,0.351815758014018,0.286704366602773,0.329708813510494,0.41879619271911,0.586730668428735,0.340768240945786,0.312604391895829
"TCGA-E9-A54X-01",0.195009011764198,0.636785410910095,0.117401178477479,0.655253201010683,0.304351111636944,0.793272769573752,0.37954211341357,0.523543950250862,0.452883235976399,0.760731376660476,0.465602799647358,0.740030518540076,0.23021071093464,0.678961356511986,0.176993022755244,0.0687769114755434,0.428463707123166,0.700777192692456,0.435749996382368,0.0960634170541627,0.565592373412801,0.686203364086082,0.833461111160085,0.492231272899592,0.880586119303023,0.67910013620512,0.882917271270772,0.529257936807359,0.729780337763843,0.85947325126749,0.156189640051107,0.237509000779848,0.883571482501324,0.610271175433089,0.168484308066427,0.622851276004921,0.337721705325592,0.370818508755952,0.601197920064589,0.528903857390678,0.633489006444175
"TCGA-E9-A5UO-01",0.157101991073748,0.683229374421747,0.132068384589312,0.81220790836897,0.463796281322329,0.791691703415012,0.163250495686891,0.73242817895739,0.862140447189436,0.73710148061012,0.366948609943291,0.853619423850362,0.238560703710154,0.919711849238768,0.19618957055974,0.314277292051896,0.476685314087528,0.532182594834859,0.448093471562238,0.410854368995172,0.168422723645646,0.9086337532873,0.801897266167465,0.624514045457793,0.916311389650668,0.461812004256962,0.38244541364937,0.469506074708405,0.49517880313999,0.852413391092103,0.64997832229704,0.439049227418742,0.395701672406011,0.429837108985862,0.311904218397743,0.678990417070725,0.569895640438616,0.47299769272453,0.495825896411078,0.836628190272,0.548994721725806
"TCGA-E9-A5UP-01",0.160516401643178,0.189903874069627,0.129280415346985,0.844580477385333,0.213469416115268,0.555175419482894,0.635510136438941,0.241698681269476,0.0873576326268197,0.398293507938239,0.203378020816179,0.528570918568818,0.209653009474169,0.58680218582323,0.225138844665762,0.359472698851629,0.613322331335226,0.780704512446567,0.863918181093174,0.43621817970796,0.76696403867622,0.626480852631337,0.777441156833357,0.868043491042465,0.557294787789135,0.707757233076473,0.418222873561826,0.480556849048107,0.21061201377391,0.370255475038657,0.372200521536093,0.372720079720131,0.651272930993205,0.229010282419275,0.244318149311878,0.317519318816157,0.175311577842323,0.515151140087198,0.618855764606676,0.902696486261898,0.688619665517127
"TCGA-EW-A1IX-01",0.905298643349433,0.353665612575938,0.151789383615688,0.981971730834828,0.0950883910879892,0.729342630495881,0.979559456604971,0.237063304308689,0.737781716373236,NA,0.717397208038096,0.00549147054514768,0.258584855276935,0.320808509910986,0.669013545355698,0.128918879070674,0.868252083709134,0.0919592005011076,0.81424944396297,0.145162448850354,0.434685533325919,0.526615580355093,0.324470521082779,0.556057477918926,0.89790481699059,0.0836862415873721,0.558107438329442,0.745182232104113,0.066601085085588,0.928898190763851,0.54377648293434,0.263203554966237,0.318618152073822,0.150119751115194,0.573420705247606,0.645292360972631,0.128626963054493,0.155221706202892,0.998560874406191,0.526898791090538,0.824317139246449
"TCGA-EW-A1J1-01",0.603487310968352,0.63985414279075,0.613468728628838,0.334089842580134,0.275528550279795,0.750006498448798,0.918068788296371,0.752548274336081,0.321179000901698,NA,0.562525738473618,0.806016159485466,0.495490318740373,0.782467882532425,0.129916237738909,0.770378051127627,0.247291244107752,0.65477289004005,0.790120832401623,0.465324034879205,0.328403286871923,0.150039990994298,0.384052071268852,0.614105916013499,0.595232250953068,0.522810531295616,0.512771919093759,0.119368828850203,0.634172682843362,0.334936640891213,0.746096914692382,0.683415525186634,0.732318432699655,0.342013928796342,0.661175493958432,0.207943934099656,0.548025135236328,0.678336547415432,0.346332418547992,0.681736005994624,0.145176199555205
"TCGA-EW-A1J2-01",0.556500241910337,0.33876670336793,0.203299780248141,0.817929563462963,0.872323006571349,0.67721532872841,0.62164223210225,0.469130670175944,0.835527597759837,NA,0.856442003917931,0.227527141641462,0.376728938814324,0.427828716269067,0.687623829856914,0.298173071096794,0.487764543395666,0.093207169830405,0.783373959502074,0.239848171426393,0.443513479671112,0.413205955373664,0.623793908878997,0.280503351678162,0.588715541888493,0.145826802653888,0.535724641916785,0.718228650334427,0.109646741821171,0.976847917126492,0.444930769660005,0.206123964571247,0.497095132063166,0.143141756171297,0.869616517420774,0.577903825884432,0.189232347396521,0.264591056345347,0.98700060898338,0.564112900107083,0.904925401424438
"TCGA-EW-A1J3-01",0.439448354848453,0.773449006940709,0.578797836464416,0.458898839225171,0.599675923750428,0.39957130163751,0.891871122188829,0.109716444927509,0.334452000580863,NA,0.336055601349675,0.0168605016358133,0.702997336755075,0.743044311377596,0.315794567600465,0.690776213412242,0.497343505286988,0.626675737406369,0.375985609578224,0.804867378121787,0.395227043003747,0.388303854050835,0.430612358683681,0.400464678006267,0.610091088058749,0.628576950676114,0.768079929827101,0.182437278159834,0.528096883572253,0.293765704203232,0.777658026545098,0.791244098108855,0.387293183852002,0.71221117836387,0.344856981611442,0.536238736535614,0.537960488831384,0.486201411250916,0.351655521288979,0.796525262286392,0.518151227317379
"TCGA-EW-A1OV-01",0.573323449061676,0.372627318249972,0.532532645142829,0.64650147059345,0.540987447925131,0.563465162615972,0.782522067380653,0.132889403111624,0.642491243923052,NA,0.794549322616061,0.0182832207475675,0.676934029389991,0.249293420003324,0.247752992893779,0.538315686675222,0.428569940159709,0.295606446966227,0.649527126414754,0.608936456489367,0.579217656700956,0.342108314471051,0.587758487297481,0.203759750007753,0.17379506213223,0.418813686536358,0.304349687395572,0.705331267066357,0.691718915558162,0.383004536761576,0.439172240517806,0.135947876600478,0.726587476993568,0.278074852263761,0.218439219144376,0.27389282056597,0.204306076649805,0.483365677443161,0.513159256798924,0.329462587828296,0.441844282260351
"TCGA-EW-A1OX-01",0.30622903301081,0.66357164790546,0.275039668922024,0.807508948284467,0.483717495353296,0.711203887741037,0.560067690706477,0.794751235925629,0.856195899964385,NA,0.940144071255182,0.762511168041869,0.262635756478782,0.391765105741113,0.243144907827119,0.336928085773691,0.418129886508313,0.524710015907025,0.698407457275419,0.154192046087724,0.521886126405646,0.729739183431521,0.558678817793926,0.98834062053166,0.173910999404083,0.481587652122044,0.211393093346683,0.434105504340057,0.263163458721093,0.832953981395576,0.486787734610983,0.750051198587743,0.304482024772644,0.318532545851389,0.579149140756657,0.324640584946371,0.450363026364829,0.440724928203254,0.31881218217053,0.679979232265347,0.641083175376415
"TCGA-EW-A1OY-01",0.204337639781522,0.144486667625522,0.138020844561416,0.526080722374192,0.431158799002505,0.475727563592103,0.90279660940505,0.570053197504868,0.64893033705082,NA,0.678871534951331,0.601596827552614,0.639931066099013,0.323507798255834,0.405089045686111,0.275386031649391,0.432362501266144,0.417876749246397,0.941044584490056,0.241134732523139,0.892669677138325,0.768091449649361,0.536337812877396,0.69788982619665,0.208898296337831,0.405486104441713,0.629503687935692,0.138904700587735,0.387309535455783,0.760684455272861,0.453642613562288,0.206097824519709,0.744581509785663,0.815262580213746,0.817570257057775,0.800028469623183,0.5,0.494054316157884,0.327928774875994,0.80506584204844,0.59488756066524
"TCGA-EW-A1OZ-01",0.498399092947601,0.595351117205368,0.750330281939489,0.847739179831102,0.49747601357736,0.166761806864223,0.466170213435692,0.579495328245624,0.553502309617333,NA,0.646208927577055,0.231981554713477,0.598894089222162,0.381363070617958,0.752814990473587,0.515705461104767,0.791926573295944,0.707731742762072,0.7367851160513,0.726445295922324,0.490650950100727,0.938022078782165,0.474633971839608,0.867642427177457,0.305393615733992,0.411466891220856,0.144227946726299,0.397781713795135,0.487303327895868,0.474190409591693,0.546988368268284,0.530639537676634,0.169032421745227,0.524379133598812,0.846663706095591,0.411566626376604,0.918173915754648,0.530270876209202,0.238351070006357,0.727794373142082,0.381817060773474
"TCGA-EW-A1P0-01",0.204490042420972,0.201967914052258,0.14769480827632,0.322670823935488,0.692635655657174,0.351760395431597,0.92677742875734,0.835611293842061,0.240208042891874,NA,0.289597875617597,0.786660426152249,0.964138410101418,0.594241616322304,0.162902244057594,0.0403906830787739,0.0708844124046993,0.674174597364822,0.741362275136219,0.157911177195089,0.328531122888266,0.48864489317166,0.338415339103043,0.412559300684481,0.260290568581601,0.816002643728929,0.347411399851727,0.227929210064833,0.754363545796199,0.316411132569495,0.567571905844961,0.0844955444602121,0.605072696457208,0.379537116672597,0.519277607453148,0.410675223952714,0.697364553022122,0.617929519982904,0.233836412478422,0.512354175403432,0.515835334722618
"TCGA-EW-A1P3-01",0.0807737806339341,0.309724543917624,0.141850783426649,0.814584273937541,0.917324268883392,0.530961678930531,0.52174970374736,0.121519262098877,0.948371677991769,NA,0.947087420027182,0.227529602216757,0.152599712481672,0.16454352116279,0.257355927056381,0.224903648151951,0.561483679203082,0.0760703263254527,0.36772952105094,0.0545477551590984,0.223486714034728,0.607583597440802,0.752743914877791,0.0543441072210453,0.423562418545231,0.58222062427378,0.268274063415978,0.36299437630902,0.129984713393992,0.894026437784213,0.0576531137139107,0.687218752574133,0.477596052325886,0.305877234111466,0.91348932670812,0.659409203747014,0.0296127920645378,0.61324190689171,0.894830087861376,0.444097653857553,0.653395604454244
"TCGA-EW-A1P4-01",0.355775710253086,0.411008067460981,0.40527392460466,0.777343895258469,0.711286083668533,0.455536557609607,0.589506051425545,0.362252655086841,0.707474144401665,NA,0.953159232154944,0.0793923046286506,0.525551524832198,0.0881816503882469,0.679439322906085,0.238016189157544,0.835881668708561,0.133727361478262,0.191466209029128,0.25463322363154,0.222591952285712,0.86077246745071,0.788309448364441,0.376163281052462,0.284782948915373,0.206819352288861,0.479210229388055,0.761899343847062,0.816809686488954,0.405254055650112,0.216775955908014,0.231603166923047,0.661803877369163,0.195643579729403,0.740492488936822,0.660654872411537,0.338140863019584,0.555665323244294,0.649468253646206,0.285748357540229,0.602429019334122
"TCGA-EW-A1P5-01",0.687353314101455,0.778495267454174,0.880977402287086,0.55748387240555,0.808330813839838,0.808570352168909,0.497613993392003,0.432635844150919,0.56010394722017,NA,0.363860286907268,0.421896442888361,0.369557867429085,0.424911693754616,0.710556802055425,0.597675944673032,0.78639093201031,0.658097750139593,0.127407063674611,0.301501180683229,0.532907914367553,0.438840721537978,0.189629329497969,0.344425977336781,0.344166773385015,0.631617081873772,0.221018368972422,0.309684954304938,0.986930635970024,0.202707890976865,0.320277780940915,0.374259301294126,0.152050724020755,0.398271244995434,0.16700657109571,0.389064290478374,0.181213979550523,0.494868820968458,0.726456862583455,0.294269500863309,0.553454697630167
"TCGA-EW-A1P8-01",0.831772171688396,0.331627550419905,0.796789237672416,0.641675727750622,0.844104250710516,0.154669612102676,0.493348444719572,0.473436442709902,0.584928014176808,NA,0.80004122941541,0.454351961588446,0.816152331994186,0.825824200625265,0.251995493964274,0.75299433664654,0.374783102364094,0.729143481787768,0.690186844494026,0.843920485802276,0.798935570825522,0.265961803936362,0.83112137900218,0.307362261506348,0.715785676436901,0.0766869432574003,0.376792910498615,0.785661076379321,0.0348284357323961,0.809213660954108,0.600955939766199,0.435479044381684,0.264142448176651,0.840787854039999,0.158900509035554,0.620766316253613,0.841894127282627,0.710895104396467,0.248616833581772,0.262173674070855,0.252433920677219
"TCGA-EW-A1PA-01",0.117982515561278,0.423698843448428,0.651889108436238,0.27891717047496,0.965757761219087,0.853261614514749,0.723318145722811,0.234083349949693,0.830781579995182,NA,0.979988283897163,0.720676818035656,0.191364815203767,0.0419784650951995,0.132030198939912,0.0865058941807838,0.162162308815509,0.35299189957939,0.140147999305854,0.0666620008555527,0.403420239638711,0.340544631360379,0.533711793836665,0.46112544547513,0.245083517585976,0.675527038148881,0.768461014078525,0.171553918269146,0.0287955918790434,0.33930326151796,0.0539698491609375,0.290232987343192,0.594123279711459,0.738392958727018,0.762473478213432,0.769976584779679,0.370034689494072,0.711920993921823,0.951159152895725,0.418628679393257,0.874769118174449
"TCGA-EW-A1PB-01",0.907803894193569,0.0641106812160967,0.553529708181907,0.538589502534783,0.962190536595498,0.244025100254796,0.830088184422614,0.626744421545452,0.463691205846012,NA,0.87057810400474,0.450772568543177,0.927587511591088,0.506123447792697,0.163850016707062,0.603009036889161,0.17429235078172,0.123426901140081,0.242447877911179,0.121108333484296,0.893039298461976,0.367739036735625,0.774161938882843,0.212356492645912,0.303017166418221,0.389339065801232,0.827800932759955,0.400390604345168,0.950011547361703,0.339050101078458,0.228319777270049,0.278185642203937,0.269725089415318,0.745831934210143,0.246779663736123,0.710008935546649,0.446016104886407,0.626256779007717,0.672493695687327,0.352141597803971,0.34778574514547
"TCGA-EW-A1PC-01",0.214573466867402,0.486542439605683,0.0716215285485097,0.940330851751397,0.261578129117145,0.107526127459171,0.668872006896923,0.591081336702934,0.0911573718211223,NA,0.253645723882117,0.692576469915036,0.289547870277763,0.294429980599928,0.0755156727663627,0.337492250767335,0.230226093921399,0.808522370953793,0.291953219646652,0.364864194858384,0.749273730135651,0.786420811563648,0.996664533385245,0.610217473790788,0.250009591912176,0.115176240966791,0.963595385501454,0.120461775693527,0.501046816832942,0.48699862605144,0.553927982446598,0.722435487238353,0.350531759840475,0.956963074198116,0.126402972538921,0.978598999682098,0.567569657945432,0.514454782816641,0.647810108460984,0.55653805639408,0.771986765056433
"TCGA-EW-A1PD-01",0.659803824502707,0.833902358261994,0.446821852336402,0.949784075252671,0.543960981085448,0.677950443823623,0.661066880610162,0.247994368415451,0.945680039500296,NA,0.525698891737024,0.044887948870566,0.858284019206676,0.432506688584331,0.891742524657841,0.40889550740266,0.297429986460922,0.285148387691288,0.677082049031823,0.506643256677291,0.370256301225807,0.940750490821664,0.0897218956034474,0.820149483951907,0.747350371628912,0.119326583055213,0.158319904583736,0.891669405706508,0.631069671490106,0.0751038001589713,0.49337096472454,0.558370467105592,0.343141448691659,0.505488980943803,0.315715454553788,0.629385682157717,0.528487453614293,0.249455402299906,0.997967353345801,0.499288251945747,0.43696615821447
"TCGA-EW-A1PE-01",0.796863373234527,0.441279307146087,0.600286352196523,0.545449685995445,0.651216877914802,0.667331009042958,0.871541985136036,0.669537014121674,0.791541137286994,NA,0.744828722334592,0.436468155172227,0.803682818242193,0.404677307925131,0.741959999431812,0.785319546589021,0.576746081491788,0.455605862318743,0.5182000357069,0.42464052701612,0.25430965198764,0.540416458936506,0.324929006987153,0.443254672526822,0.265728283681778,0.338224156840493,0.0738702522903266,0.188820304981878,0.908546351197673,0.295643859531455,0.385225125826237,0.53618757837963,0.362903772862807,0.304199198620289,0.568521578994411,0.327006356645026,0.461525370630175,0.451646973188706,0.171491736393457,0.614408132011156,0.468790926057907
"TCGA-EW-A1PG-01",0.516224431262236,0.856695304633198,0.480665682670828,0.519254734819575,0.247264417431029,0.644727732931863,0.263025959695578,0.569105276002615,0.420349488304197,NA,0.697181276613562,0.416589275656721,0.40656257894063,0.206100537211598,0.714637692223947,0.177876839442273,0.505163613157061,0.286903242889508,0.315639507066823,0.060536325026336,0.461208428566209,0.432439499586125,0.53777611991489,0.194408640380174,0.447987180990839,0.349053100612974,0.419628419432868,0.804749883130797,0.280087669662395,0.606766216265451,0.174760259678438,0.360748242904464,0.57068005928896,0.284723484845709,0.518477238520991,0.298634061282658,0.254027376536377,0.306575360426916,0.498874755810497,0.403756467861735,0.615592594728424
